id,prestacion_Id_id,codCIE10_Id_id
10492,NM342010,J94.9
10493,NM342010,J95.1
10494,NM342010,J95.2
10495,NM342010,J95.3
10496,NM342010,J98.1
10497,NM342010,J98.2
10498,NM342010,J98.3
10499,NM342010,J98.5
10500,NM342010,J98.6
10501,NM342010,J99.0
10502,NM342010,K22.2
10503,NM342010,K44.0
10504,NM342010,K44.1
10505,NM342010,K44.9
10506,NM342010,M05.19
10507,NM342010,M40.24
10508,NM342010,M41.14
10509,NM342010,M49.04
10510,NM342010,M95.4
10511,NM342010,O29.0
10512,NM342010,O74.0
10513,NM342010,O88.0
10514,NM342010,O88.1
10515,NM342010,O88.2
10516,NM342010,O88.3
10517,NM342010,O99.5
10518,NM342010,P22.0
10519,NM342010,P23.0
10520,NM342010,P23.1
10521,NM342010,P23.2
10522,NM342010,P23.3
10523,NM342010,P23.4
10524,NM342010,P23.5
10525,NM342010,P23.6
10526,NM342010,P23.9
10527,NM342010,P24.0
10528,NM342010,P24.2
10529,NM342010,P24.9
10530,NM342010,P25.0
10531,NM342010,P25.1
10532,NM342010,P25.2
10533,NM342010,P25.3
10534,NM342010,P26.0
10535,NM342010,P26.1
10536,NM342010,P27.1
10537,NM342010,P28.0
10538,NM342010,Q32.2
10539,NM342010,Q32.3
10540,NM342010,Q32.4
10541,NM342010,Q33.0
10542,NM342010,Q33.1
10543,NM342010,Q33.2
10544,NM342010,Q33.3
10545,NM342010,Q33.4
10546,NM342010,Q33.5
10547,NM342010,Q33.6
10548,NM342010,Q33.9
10549,NM342010,Q34.0
10550,NM342010,Q34.1
10551,NM342010,Q39.1
10552,NM342010,Q39.2
10553,NM342010,Q67.6
10554,NM342010,Q67.7
10555,NM342010,Q67.8
10556,NM342010,Q76.9
10557,NM342010,Q79.0
10558,NM342010,R09.1
10559,NM342010,R91
10560,NM342010,S20.2
10561,NM342010,S21.1
10562,NM342010,S21.2
10563,NM342010,S21.7
10564,NM342010,S21.9
10565,NM342010,S22.00
10566,NM342010,S22.01
10567,NM342010,S22.10
10568,NM342010,S22.11
10569,NM342010,S22.20
10570,NM342010,S22.21
10571,NM342010,S22.30
10572,NM342010,S22.31
10573,NM342010,S22.40
10574,NM342010,S22.41
10575,NM342010,S22.50
10576,NM342010,S22.51
10577,NM342010,S25.0
10578,NM342010,S25.2
10579,NM342010,S25.4
10580,NM342010,S25.7
10581,NM342010,S26.00
10582,NM342010,S26.80
10583,NM342010,S27.00
10584,NM342010,S27.01
10585,NM342010,S27.10
10586,NM342010,S27.11
10587,NM342010,S27.20
10588,NM342010,S27.21
10589,NM342010,S27.30
10590,NM342010,S27.31
10591,NM342010,S27.40
10592,NM342010,S27.41
10593,NM342010,S27.50
10594,NM342010,S27.51
10595,NM342010,S27.60
10596,NM342010,S27.61
10597,NM342010,S27.70
10598,NM342010,S27.71
10599,NM342010,S27.8
10600,NM342010,S27.80
10601,NM342010,S27.81
10602,NM342010,S27.90
10603,NM342010,S28.0
10604,NM342010,S28.1
10605,NM342010,S29.7
10606,NM342010,S29.9
10607,NM342010,T17.5
10608,NM342010,T17.8
10609,NM342010,T17.9
10610,NM342010,T27.1
10611,NM342010,T27.5
10612,NM342010,T33.2
10613,NM342010,T34.2
10614,NM342010,T75.1
10615,NM342010,T79.0
10616,NM342010,T79.1
10617,NM342010,T82.7
10618,NM342010,T82.8
10619,NM342010,T82.9
10620,NM342010,T85.6
10621,NM342010,T86.8
10622,NM342010,T91.4
10623,NM342010,U07.1
10624,NM342010,W34
10625,NM342010,W45
10626,NM342010,W88
10627,NM342010,X09
10628,NM342010,X14
10629,NM342010,Y83.0
10630,NM342010,Y83.2
10631,NM342010,Y83.9
10632,NM342010,Y84.2
10633,NM342010,Y84.4
10634,NM342010,Y84.9
10635,NM342010,Z94.2
10636,NM342011,C61
10637,NM342011,C67.0
10638,NM342011,C67.1
10639,NM342011,C67.2
10640,NM342011,C67.3
10641,NM342011,C67.4
10642,NM342011,C67.5
10643,NM342011,C67.6
10644,NM342011,C67.8
10645,NM342011,C67.9
10646,NM342011,C79.1
10647,NM342011,D07.5
10648,NM342011,D09.0
10649,NM342011,D29.1
10650,NM342011,D30.3
10651,NM342011,D40.0
10652,NM342011,D41.4
10653,NM342011,N21.0
10654,NM342011,N32.0
10655,NM342011,N32.1
10656,NM342011,N32.3
10657,NM342011,N32.4
10658,NM342011,N32.8
10659,NM342011,N32.9
10660,NM342011,N40
10661,NM342011,N41.0
10662,NM342011,N41.1
10663,NM342011,N41.2
10664,NM342011,N41.3
10665,NM342011,N41.9
10666,NM342011,N42.0
10667,NM342011,N42.1
10668,NM342011,N42.2
10669,NM342011,N42.3
10670,NM342011,N42.9
10671,NM342011,Q55.4
10672,NM342011,Q62.0
10673,NM342011,Q62.1
10674,NM342011,Q64.1
10675,NM342011,Q64.3
10676,NM342011,Q64.5
10677,NM342011,Q64.6
10678,NM342011,Q64.7
10679,NM342011,R93.4
10680,NM342011,S37.2
10681,NM342011,S37.20
10682,NM342011,S37.21
10683,NM342011,S37.31
10684,NM342011,S37.70
10685,NM342011,S37.80
10686,NM342011,S37.81
10687,NM342011,T19.1
10688,NM342011,T19.8
10689,NM342011,T81.2
10690,NM342011,T83.0
10691,NM342011,T83.5
10692,NM342011,Z85.4
10693,NM342011,Z90.6
10694,NM342011,Z93.5
10695,NM342011,Z12.5
10696,NM342011,Z12.6
10697,NM342013,C41.2
10698,NM342013,C41.4
10699,NM342013,C79.5
10700,NM342013,C80.0
10701,NM342013,D16.6
10702,NM342013,D16.8
10703,NM342013,D48.0
10704,NM342013,G55.1
10705,NM342013,G55.2
10706,NM342013,G83.4
10707,NM342013,G99.2
10708,NM342013,M02.9
10709,NM342013,M07.2
10710,NM342013,M08.1
10711,NM342013,M12.5
10712,NM342013,M13.9
10713,NM342013,M14.4
10714,NM342013,M42.0
10715,NM342013,M42.1
10716,NM342013,M43.0
10717,NM342013,M43.1
10718,NM342013,M43.2
10719,NM342013,M43.3
10720,NM342013,M43.8
10721,NM342013,M43.9
10722,NM342013,M45.X
10723,NM342013,M46.0
10724,NM342013,M46.2
10725,NM342013,M46.3
10726,NM342013,M46.4
10727,NM342013,M46.5
10728,NM342013,M46.8
10729,NM342013,M46.9
10730,NM342013,M47.1
10731,NM342013,M47.2
10732,NM342013,M47.8
10733,NM342013,M47.9
10734,NM342013,M48.0
10735,NM342013,M48.1
10736,NM342013,M48.2
10737,NM342013,M48.4
10738,NM342013,M48.5
10739,NM342013,M48.8
10740,NM342013,M48.9
10741,NM342013,M49.0
10742,NM342013,M49.1
10743,NM342013,M49.2
10744,NM342013,M49.3
10745,NM342013,M50.0
10746,NM342013,M50.1
10747,NM342013,M50.2
10748,NM342013,M50.3
10749,NM342013,M50.8
10750,NM342013,M50.9
10751,NM342013,M51.0
10752,NM342013,M51.1
10753,NM342013,M51.2
10754,NM342013,M51.3
10755,NM342013,M51.4
10756,NM342013,M51.8
10757,NM342013,M51.9
10758,NM342013,M53.1
10759,NM342013,M53.2
10760,NM342013,M53.8
10761,NM342013,M53.9
10762,NM342013,M80.9
10763,NM342013,M84.1
10764,NM342013,M84.3
10765,NM342013,M84.4
10766,NM342013,M86.6
10767,NM342013,M86.9
10768,NM342013,M87.9
10769,NM342013,M88.8
10770,NM342013,M90.7
10771,NM342013,M96.0
10772,NM342013,M99.1
10773,NM342013,M99.6
10774,NM342013,M99.7
10775,NM342013,M99.8
10776,NM342013,P11.5
10777,NM342013,Q05.0
10778,NM342013,Q05.1
10779,NM342013,Q05.2
10780,NM342013,Q05.3
10781,NM342013,Q05.4
10782,NM342013,Q05.5
10783,NM342013,Q05.6
10784,NM342013,Q05.7
10785,NM342013,Q05.8
10786,NM342013,Q05.9
10787,NM342013,Q06.8
10788,NM342013,Q67.5
10789,NM342013,Q76.0
10790,NM342013,Q76.2
10791,NM342013,Q76.3
10792,NM342013,Q76.4
10793,NM342013,Q76.8
10794,NM342013,Q77.7
10795,NM342013,Q77.9
10796,NM342013,S11.7
10797,NM342013,S11.9
10798,NM342013,S12.0
10799,NM342013,S12.1
10800,NM342013,S12.2
10801,NM342013,S12.7
10802,NM342013,S12.9
10803,NM342013,S13.0
10804,NM342013,S13.1
10805,NM342013,S13.3
10806,NM342013,S13.4
10807,NM342013,S14.1
10808,NM342013,S19.8
10809,NM342013,S21.2
10810,NM342013,S21.9
10811,NM342013,S22.0
10812,NM342013,S22.1
10813,NM342013,S23.0
10814,NM342013,S23.1
10815,NM342013,S23.3
10816,NM342013,S24.1
10817,NM342013,S31.0
10818,NM342013,S32.0
10819,NM342013,S32.1
10820,NM342013,S32.2
10821,NM342013,S32.8
10822,NM342013,S33.0
10823,NM342013,S33.1
10824,NM342013,S33.2
10825,NM342013,S33.3
10826,NM342013,S33.5
10827,NM342013,S33.7
10828,NM342013,S34.1
10829,NM342013,S34.3
10830,NM342013,T01.1
10831,NM342013,T02.0
10832,NM342013,T02.1
10833,NM342013,T02.7
10834,NM342013,T03.1
10835,NM342013,T03.8
10836,NM342013,T08.X
10837,NM342013,T09.2
10838,NM342013,T09.3
10839,NM342013,T09.9
10840,NM342013,T84.2
10841,NM342013,T84.4
10842,NM342013,T84.6
10843,NM342013,T84.8
10844,NM342013,T91.1
10845,NM342013,T91.2
10846,NM342014,A18.0
10847,NM342014,A54.4
10848,NM342014,A66.6
10849,NM342014,C40.0
10850,NM342014,C40.1
10851,NM342014,C40.3
10852,NM342014,C40.8
10853,NM342014,C40.9
10854,NM342014,C41.1
10855,NM342014,C41.3
10856,NM342014,C41.4
10857,NM342014,C41.8
10858,NM342014,C41.9
10859,NM342014,C43.6
10860,NM342014,C43.7
10861,NM342014,C76.4
10862,NM342014,C79.5
10863,NM342014,D16.0
10864,NM342014,D16.1
10865,NM342014,D16.3
10866,NM342014,D16.4
10867,NM342014,D16.5
10868,NM342014,D16.6
10869,NM342014,D16.7
10870,NM342014,D16.8
10871,NM342014,D21.1
10872,NM342014,D21.2
10873,NM342014,D21.3
10874,NM342014,D21.5
10875,NM342014,D48.0
10876,NM342014,D48.1
10877,NM342014,G55.1
10878,NM342014,G55.2
10879,NM342014,G56.0
10880,NM342014,G57.5
10881,NM342014,G83.4
10882,NM342014,G95.0
10883,NM342014,K07.6
10884,NM342014,L40.5
10885,NM342014,M00.0
10886,NM342014,M00.1
10887,NM342014,M00.8
10888,NM342014,M00.9
10889,NM342014,M01.0
10890,NM342014,M01.1
10891,NM342014,M01.2
10892,NM342014,M01.3
10893,NM342014,M01.4
10894,NM342014,M01.5
10895,NM342014,M01.6
10896,NM342014,M01.8
10897,NM342014,M02.0
10898,NM342014,M02.1
10899,NM342014,M02.2
10900,NM342014,M02.3
10901,NM342014,M02.8
10902,NM342014,M02.9
10903,NM342014,M03.0
10904,NM342014,M03.2
10905,NM342014,M03.6
10906,NM342014,M05.0
10907,NM342014,M05.9
10908,NM342014,M06.0
10909,NM342014,M06.1
10910,NM342014,M06.4
10911,NM342014,M06.9
10912,NM342014,M07.0
10913,NM342014,M07.1
10914,NM342014,M07.2
10915,NM342014,M07.3
10916,NM342014,M07.4
10917,NM342014,M07.5
10918,NM342014,M07.6
10919,NM342014,M08.0
10920,NM342014,M08.1
10921,NM342014,M08.2
10922,NM342014,M08.3
10923,NM342014,M08.8
10924,NM342014,M08.9
10925,NM342014,M09.0
10926,NM342014,M09.1
10927,NM342014,M09.2
10928,NM342014,M09.8
10929,NM342014,M10.0
10930,NM342014,M10.1
10931,NM342014,M10.2
10932,NM342014,M10.3
10933,NM342014,M10.9
10934,NM342014,M11.0
10935,NM342014,M11.1
10936,NM342014,M11.2
10937,NM342014,M11.8
10938,NM342014,M11.9
10939,NM342014,M12.0
10940,NM342014,M12.2
10941,NM342014,M12.3
10942,NM342014,M12.4
10943,NM342014,M12.5
10944,NM342014,M12.8
10945,NM342014,M13.0
10946,NM342014,M13.1
10947,NM342014,M13.8
10948,NM342014,M13.9
10949,NM342014,M14.0
10950,NM342014,M14.2
10951,NM342014,M14.3
10952,NM342014,M14.4
10953,NM342014,M14.5
10954,NM342014,M14.6
10955,NM342014,M14.8
10956,NM342014,M15.1
10957,NM342014,M15.2
10958,NM342014,M15.3
10959,NM342014,M15.4
10960,NM342014,M15.9
10961,NM342014,M16.0
10962,NM342014,M16.2
10963,NM342014,M16.3
10964,NM342014,M16.4
10965,NM342014,M16.5
10966,NM342014,M16.9
10967,NM342014,M17.0
10968,NM342014,M17.2
10969,NM342014,M17.3
10970,NM342014,M17.9
10971,NM342014,M18.0
10972,NM342014,M18.2
10973,NM342014,M18.9
10974,NM342014,M19.0
10975,NM342014,M19.1
10976,NM342014,M19.2
10977,NM342014,M19.9
10978,NM342014,M20.0
10979,NM342014,M20.1
10980,NM342014,M20.2
10981,NM342014,M20.3
10982,NM342014,M20.4
10983,NM342014,M20.5
10984,NM342014,M20.6
10985,NM342014,M21.0
10986,NM342014,M21.1
10987,NM342014,M21.2
10988,NM342014,M21.4
10989,NM342014,M21.6
10990,NM342014,M21.8
10991,NM342014,M21.9
10992,NM342014,M22.1
10993,NM342014,M22.2
10994,NM342014,M22.3
10995,NM342014,M22.4
10996,NM342014,M22.8
10997,NM342014,M22.9
10998,NM342014,M23.0
10999,NM342014,M23.1
11000,NM342014,M23.2
11001,NM342014,M23.3
11002,NM342014,M23.4
11003,NM342014,M23.5
11004,NM342014,M23.6
11005,NM342014,M23.8
11006,NM342014,M23.9
11007,NM342014,M24.0
11008,NM342014,M24.1
11009,NM342014,M24.3
11010,NM342014,M24.4
11011,NM342014,M24.6
11012,NM342014,M24.7
11013,NM342014,M24.8
11014,NM342014,M25.0
11015,NM342014,M25.1
11016,NM342014,M25.2
11017,NM342014,M25.4
11018,NM342014,M25.5
11019,NM342014,M36.1
11020,NM342014,M36.2
11021,NM342014,M36.3
11022,NM342014,M42.1
11023,NM342014,M43.2
11024,NM342014,M43.3
11025,NM342014,M43.9
11026,NM342014,M45.X
11027,NM342014,M46.0
11028,NM342014,M46.1
11029,NM342014,M46.3
11030,NM342014,M46.4
11031,NM342014,M46.5
11032,NM342014,M46.8
11033,NM342014,M46.9
11034,NM342014,M47.1
11035,NM342014,M47.2
11036,NM342014,M47.8
11037,NM342014,M47.9
11038,NM342014,M48.8
11039,NM342014,M48.9
11040,NM342014,M50.0
11041,NM342014,M50.1
11042,NM342014,M50.9
11043,NM342014,M51.0
11044,NM342014,M51.1
11045,NM342014,M51.2
11046,NM342014,M51.3
11047,NM342014,M51.4
11048,NM342014,M51.8
11049,NM342014,M51.9
11050,NM342014,M53.1
11051,NM342014,M53.2
11052,NM342014,M53.3
11053,NM342014,M53.8
11054,NM342014,M53.9
11055,NM342014,M65.3
11056,NM342014,M65.8
11057,NM342014,M65.9
11058,NM342014,M66.0
11059,NM342014,M66.1
11060,NM342014,M66.2
11061,NM342014,M66.3
11062,NM342014,M66.5
11063,NM342014,M67.1
11064,NM342014,M67.3
11065,NM342014,M67.4
11066,NM342014,M67.8
11067,NM342014,M67.9
11068,NM342014,M68.0
11069,NM342014,M70.0
11070,NM342014,M70.1
11071,NM342014,M70.2
11072,NM342014,M70.3
11073,NM342014,M70.4
11074,NM342014,M70.5
11075,NM342014,M70.6
11076,NM342014,M70.7
11077,NM342014,M70.8
11078,NM342014,M70.9
11079,NM342014,M71.0
11080,NM342014,M71.1
11081,NM342014,M71.2
11082,NM342014,M71.3
11083,NM342014,M71.8
11084,NM342014,M71.9
11085,NM342014,M75.0
11086,NM342014,M75.1
11087,NM342014,M75.3
11088,NM342014,M75.4
11089,NM342014,M75.5
11090,NM342014,M75.8
11091,NM342014,M75.9
11092,NM342014,M76.2
11093,NM342014,M76.3
11094,NM342014,M76.4
11095,NM342014,M76.5
11096,NM342014,M76.8
11097,NM342014,M76.9
11098,NM342014,M77.0
11099,NM342014,M77.1
11100,NM342014,M77.2
11101,NM342014,M77.5
11102,NM342014,M77.8
11103,NM342014,M77.9
11104,NM342014,M79.0
11105,NM342014,M79.4
11106,NM342014,M80.8
11107,NM342014,M80.9
11108,NM342014,M84.0
11109,NM342014,M84.1
11110,NM342014,M85.3
11111,NM342014,M85.4
11112,NM342014,M86.0
11113,NM342014,M86.1
11114,NM342014,M86.4
11115,NM342014,M86.6
11116,NM342014,M86.9
11117,NM342014,M87.0
11118,NM342014,M87.1
11119,NM342014,M87.2
11120,NM342014,M87.3
11121,NM342014,M87.8
11122,NM342014,M87.9
11123,NM342014,M88.8
11124,NM342014,M88.9
11125,NM342014,M89.2
11126,NM342014,M89.3
11127,NM342014,M89.5
11128,NM342014,M89.6
11129,NM342014,M89.8
11130,NM342014,M89.9
11131,NM342014,M90.0
11132,NM342014,M90.2
11133,NM342014,M90.7
11134,NM342014,M90.8
11135,NM342014,M91.0
11136,NM342014,M91.1
11137,NM342014,M91.2
11138,NM342014,M91.9
11139,NM342014,M92.0
11140,NM342014,M92.1
11141,NM342014,M92.2
11142,NM342014,M92.3
11143,NM342014,M92.4
11144,NM342014,M92.5
11145,NM342014,M92.6
11146,NM342014,M92.7
11147,NM342014,M92.8
11148,NM342014,M92.9
11149,NM342014,M93.0
11150,NM342014,M93.2
11151,NM342014,M93.8
11152,NM342014,M93.9
11153,NM342014,M94.1
11154,NM342014,M94.2
11155,NM342014,M94.3
11156,NM342014,M94.9
11157,NM342014,M95.4
11158,NM342014,M95.8
11159,NM342014,M96.0
11160,NM342014,M96.6
11161,NM342014,M99.1
11162,NM342014,O26.7
11163,NM342014,O71.6
11164,NM342014,P11.5
11165,NM342014,P13.4
11166,NM342014,P13.8
11167,NM342014,Q65.0
11168,NM342014,Q65.1
11169,NM342014,Q65.2
11170,NM342014,Q65.3
11171,NM342014,Q65.4
11172,NM342014,Q65.5
11173,NM342014,Q65.6
11174,NM342014,Q65.8
11175,NM342014,Q65.9
11176,NM342014,Q66.0
11177,NM342014,Q66.1
11178,NM342014,Q66.2
11179,NM342014,Q66.3
11180,NM342014,Q66.4
11181,NM342014,Q66.6
11182,NM342014,Q66.7
11183,NM342014,Q66.8
11184,NM342014,Q67.5
11185,NM342014,Q68.1
11186,NM342014,Q68.2
11187,NM342014,Q70.9
11188,NM342014,Q71.8
11189,NM342014,Q72.5
11190,NM342014,Q72.8
11191,NM342014,Q73.8
11192,NM342014,Q74.0
11193,NM342014,Q74.1
11194,NM342014,Q74.2
11195,NM342014,Q74.3
11196,NM342014,Q74.8
11197,NM342014,Q76.4
11198,NM342014,Q77.3
11199,NM342014,Q77.5
11200,NM342014,Q77.7
11201,NM342014,Q77.8
11202,NM342014,Q78.8
11203,NM342014,Q79.8
11204,NM342014,Q87.1
11205,NM342014,Q87.2
11206,NM342014,Q87.5
11207,NM342014,R22.4
11208,NM342014,S02.1
11209,NM342014,S02.6
11210,NM342014,S03.0
11211,NM342014,S03.4
11212,NM342014,S12.1
11213,NM342014,S12.2
11214,NM342014,S12.9
11215,NM342014,S13.0
11216,NM342014,S13.1
11217,NM342014,S13.2
11218,NM342014,S13.3
11219,NM342014,S13.4
11220,NM342014,S13.5
11221,NM342014,S22.0
11222,NM342014,S22.2
11223,NM342014,S23.0
11224,NM342014,S23.1
11225,NM342014,S23.2
11226,NM342014,S23.3
11227,NM342014,S23.4
11228,NM342014,S32.0
11229,NM342014,S32.3
11230,NM342014,S32.4
11231,NM342014,S32.5
11232,NM342014,S32.7
11233,NM342014,S32.8
11234,NM342014,S33.0
11235,NM342014,S33.1
11236,NM342014,S33.2
11237,NM342014,S33.3
11238,NM342014,S33.4
11239,NM342014,S33.5
11240,NM342014,S33.6
11241,NM342014,S33.7
11242,NM342014,S34.3
11243,NM342014,S40.0
11244,NM342014,S42.0
11245,NM342014,S42.1
11246,NM342014,S42.2
11247,NM342014,S42.4
11248,NM342014,S42.7
11249,NM342014,S42.8
11250,NM342014,S42.9
11251,NM342014,S43.0
11252,NM342014,S43.1
11253,NM342014,S43.2
11254,NM342014,S43.3
11255,NM342014,S43.4
11256,NM342014,S43.5
11257,NM342014,S43.6
11258,NM342014,S43.7
11259,NM342014,S46.0
11260,NM342014,S46.2
11261,NM342014,S46.7
11262,NM342014,S46.8
11263,NM342014,S46.9
11264,NM342014,S47
11265,NM342014,S48.0
11266,NM342014,S49.7
11267,NM342014,S49.8
11268,NM342014,S49.9
11269,NM342014,S50.0
11270,NM342014,S52.0
11271,NM342014,S52.1
11272,NM342014,S52.3
11273,NM342014,S52.5
11274,NM342014,S52.6
11275,NM342014,S52.7
11276,NM342014,S52.8
11277,NM342014,S53.0
11278,NM342014,S53.1
11279,NM342014,S53.2
11280,NM342014,S53.3
11281,NM342014,S53.4
11282,NM342014,S56.0
11283,NM342014,S56.1
11284,NM342014,S56.3
11285,NM342014,S56.4
11286,NM342014,S56.5
11287,NM342014,S56.8
11288,NM342014,S57.0
11289,NM342014,S58.0
11290,NM342014,S59.8
11291,NM342014,S59.9
11292,NM342014,S60.2
11293,NM342014,S62.0
11294,NM342014,S62.1
11295,NM342014,S62.2
11296,NM342014,S62.3
11297,NM342014,S62.5
11298,NM342014,S62.6
11299,NM342014,S62.7
11300,NM342014,S62.8
11301,NM342014,S63.0
11302,NM342014,S63.1
11303,NM342014,S63.2
11304,NM342014,S63.3
11305,NM342014,S63.4
11306,NM342014,S63.5
11307,NM342014,S63.6
11308,NM342014,S63.7
11309,NM342014,S66.0
11310,NM342014,S66.1
11311,NM342014,S66.2
11312,NM342014,S66.3
11313,NM342014,S66.9
11314,NM342014,S67.8
11315,NM342014,S68.0
11316,NM342014,S68.1
11317,NM342014,S68.4
11318,NM342014,S69.7
11319,NM342014,S69.8
11320,NM342014,S69.9
11321,NM342014,S70.0
11322,NM342014,S71.0
11323,NM342014,S72.0
11324,NM342014,S72.1
11325,NM342014,S72.2
11326,NM342014,S72.4
11327,NM342014,S73.0
11328,NM342014,S73.1
11329,NM342014,S77.0
11330,NM342014,S77.2
11331,NM342014,S78.0
11332,NM342014,S79.7
11333,NM342014,S79.8
11334,NM342014,S79.9
11335,NM342014,S80.0
11336,NM342014,S80.1
11337,NM342014,S82.0
11338,NM342014,S82.1
11339,NM342014,S82.3
11340,NM342014,S82.4
11341,NM342014,S82.5
11342,NM342014,S82.6
11343,NM342014,S82.8
11344,NM342014,S83.0
11345,NM342014,S83.1
11346,NM342014,S83.2
11347,NM342014,S83.3
11348,NM342014,S83.4
11349,NM342014,S83.5
11350,NM342014,S83.6
11351,NM342014,S83.7
11352,NM342014,S87.0
11353,NM342014,S87.8
11354,NM342014,S88.0
11355,NM342014,S89.8
11356,NM342014,S89.9
11357,NM342014,S90.0
11358,NM342014,S92.1
11359,NM342014,S92.2
11360,NM342014,S92.3
11361,NM342014,S92.4
11362,NM342014,S92.5
11363,NM342014,S92.7
11364,NM342014,S92.9
11365,NM342014,S93.0
11366,NM342014,S93.1
11367,NM342014,S93.2
11368,NM342014,S93.3
11369,NM342014,S93.4
11370,NM342014,S93.5
11371,NM342014,S93.6
11372,NM342014,S97.0
11373,NM342014,S97.8
11374,NM342014,S98.0
11375,NM342014,S99.7
11376,NM342014,S99.9
11377,NM342014,T03.1
11378,NM342014,T03.2
11379,NM342014,T03.8
11380,NM342014,T05.5
11381,NM342014,T08.X
11382,NM342014,T09.2
11383,NM342014,T09.9
11384,NM342014,T10.X
11385,NM342014,T11.2
11386,NM342014,T12.X
11387,NM342014,T13.2
11388,NM342014,T13.5
11389,NM342014,T34.6
11390,NM342014,T34.7
11391,NM342014,T34.8
11392,NM342014,T84.0
11393,NM342014,T84.5
11394,NM342014,T84.8
11395,NM342014,T84.9
11396,NM342014,W34
11397,NM342014,W64
11398,NM342014,X50
11399,NM342014,Y83.1
11400,NM342066,D40.0
11401,NM342066,C61
11402,NM342066,D07.5
11403,NM342077,A18.0
11404,NM342077,C41.4
11405,NM342077,C47.5
11406,NM342077,C49.5
11407,NM342077,C76.3
11408,NM342077,D16.8
11409,NM342077,D21.5
11410,NM342077,D48.0
11411,NM342077,M00.85
11412,NM342077,M00.95
11413,NM342077,M01.15
11414,NM342077,M01.35
11415,NM342077,M02.95
11416,NM342077,M05.95
11417,NM342077,M06.05
11418,NM342077,M06.95
11419,NM342077,M11.05
11420,NM342077,M11.25
11421,NM342077,M11.95
11422,NM342077,M12.25
11423,NM342077,M12.55
11424,NM342077,M13.15
11425,NM342077,M13.95
11426,NM342077,M16.0
11427,NM342077,M16.2
11428,NM342077,M16.3
11429,NM342077,M16.4
11430,NM342077,M16.9
11431,NM342077,M19.05
11432,NM342077,M19.95
11433,NM342077,M21.25
11434,NM342077,M21.95
11435,NM342077,M24.05
11436,NM342077,M24.15
11437,NM342077,M24.25
11438,NM342077,M24.35
11439,NM342077,M24.45
11440,NM342077,M24.65
11441,NM342077,M24.7
11442,NM342077,M24.75
11443,NM342077,M24.95
11444,NM342077,M25.05
11445,NM342077,M25.15
11446,NM342077,M25.45
11447,NM342077,M25.95
11448,NM342077,M40.58
11449,NM342077,M41.98
11450,NM342077,M46.1
11451,NM342077,M46.18
11452,NM342077,M46.28
11453,NM342077,M48.48
11454,NM342077,M49.08
11455,NM342077,M53.38
11456,NM342077,M65.25
11457,NM342077,M65.95
11458,NM342077,M66.15
11459,NM342077,M66.55
11460,NM342077,M70.65
11461,NM342077,M70.7
11462,NM342077,M71.05
11463,NM342077,M71.35
11464,NM342077,M71.95
11465,NM342077,M76.25
11466,NM342077,M77.95
11467,NM342077,M79.55
11468,NM342077,M80.85
11469,NM342077,M80.95
11470,NM342077,M84.05
11471,NM342077,M84.35
11472,NM342077,M84.45
11473,NM342077,M85.35
11474,NM342077,M86.15
11475,NM342077,M86.65
11476,NM342077,M86.85
11477,NM342077,M86.95
11478,NM342077,M87.15
11479,NM342077,M87.95
11480,NM342077,M88.85
11481,NM342077,M89.65
11482,NM342077,M89.95
11483,NM342077,M90.05
11484,NM342077,M90.45
11485,NM342077,M90.75
11486,NM342077,M91.0
11487,NM342077,M91.05
11488,NM342077,M91.1
11489,NM342077,M91.25
11490,NM342077,M91.95
11491,NM342077,M93.0
11492,NM342077,M94.25
11493,NM342077,M94.35
11494,NM342077,M95.5
11495,NM342077,M96.6
11496,NM342077,O26.7
11497,NM342077,O33.0
11498,NM342077,O33.1
11499,NM342077,O33.2
11500,NM342077,O33.3
11501,NM342077,O71.6
11502,NM342077,Q05.3
11503,NM342077,Q05.8
11504,NM342077,Q65.0
11505,NM342077,Q65.1
11506,NM342077,Q65.2
11507,NM342077,Q65.3
11508,NM342077,Q65.4
11509,NM342077,Q65.5
11510,NM342077,Q65.6
11511,NM342077,Q65.9
11512,NM342077,S30.0
11513,NM342077,S30.7
11514,NM342077,S30.9
11515,NM342077,S31.0
11516,NM342077,S31.7
11517,NM342077,S32.10
11518,NM342077,S32.11
11519,NM342077,S32.20
11520,NM342077,S32.21
11521,NM342077,S32.30
11522,NM342077,S32.31
11523,NM342077,S32.40
11524,NM342077,S32.41
11525,NM342077,S32.50
11526,NM342077,S32.51
11527,NM342077,S32.70
11528,NM342077,S32.71
11529,NM342077,S33.2
11530,NM342077,S33.4
11531,NM342077,S33.6
11532,NM342077,S33.7
11533,NM342077,S34.2
11534,NM342077,S34.3
11535,NM342077,S37.70
11536,NM342077,S37.71
11537,NM342077,S37.9
11538,NM342077,S38.3
11539,NM342077,S39.0
11540,NM342077,S39.9
11541,NM342077,S70.0
11542,NM342077,S71.0
11543,NM342077,S71.7
11544,NM342077,S73.0
11545,NM342077,S73.1
11546,NM342077,S76.0
11547,NM342077,S77.0
11548,NM342077,S77.2
11549,NM342077,S78.0
11550,NM342077,S79.7
11551,NM342077,T34.6
11552,NM342077,T84.0
11553,NM342077,T84.5
11554,NM342077,T84.8
11555,NM342077,W34
11556,NM342077,W45
11557,NM342077,W50
11558,NM342077,W54
11559,NM342077,W64
11560,NM342077,X99
